StateCode,RatingAreaId,Age,NumericRate_Mean
IL,Rating Area 1,29,197.196338
IL,Rating Area 1,30,201.7733803
IL,Rating Area 1,31,204.8840141
IL,Rating Area 1,32,210.2403521
IL,Rating Area 1,33,212.4480986
IL,Rating Area 1,34,213.3295775
IL,Rating Area 1,35,213.1678873
IL,Rating Area 1,36,217.1822535
IL,Rating Area 1,37,218.3723239
IL,Rating Area 1,38,219.5632394
IL,Rating Area 1,39,219.726831
IL,Rating Area 1,40,220.985493
IL,Rating Area 1,41,221.5100704
IL,Rating Area 1,42,231.1544366
IL,Rating Area 1,43,233.5526056
IL,Rating Area 1,44,238.4444366
IL,Rating Area 1,45,242.7571831
IL,Rating Area 1,46,256.6950704
IL,Rating Area 1,47,263.123169
IL,Rating Area 1,48,276.3673239
IL,Rating Area 1,49,283.8742254
IL,Rating Area 1,50,293.4214085
IL,Rating Area 1,51,309.8710563
IL,Rating Area 1,52,322.540493
IL,Rating Area 1,53,335.3552113
IL,Rating Area 1,54,346.0776761
IL,Rating Area 1,55,358.8007747
IL,Rating Area 1,56,375.1752113
IL,Rating Area 1,57,393.3335916
IL,Rating Area 1,58,405.209507
IL,Rating Area 1,59,408.7256338
IL,Rating Area 1,60,429.1073944
IL,Rating Area 1,61,444.4576056
IL,Rating Area 1,62,448.8712676
IL,Rating Area 1,63,458.6770423
IL,Rating Area 1,64,475.3351409
IL,Rating Area 1,65 and,475.4394366
IL,Rating Area 10,0-20,96.80577982
IL,Rating Area 10,21,182.3383486
IL,Rating Area 10,22,182.3750459
IL,Rating Area 10,23,182.4117431
IL,Rating Area 10,24,182.4484404
IL,Rating Area 10,25,183.0270642
IL,Rating Area 10,26,185.7952294
IL,Rating Area 10,27,189.0877982
IL,Rating Area 10,28,190.956422
IL,Rating Area 10,29,193.1659633
IL,Rating Area 10,30,194.8977982
IL,Rating Area 10,31,204.2704587
IL,Rating Area 10,32,207.5587156
IL,Rating Area 10,33,209.627156
IL,Rating Area 10,34,211.8308257
IL,Rating Area 10,35,209.1005505
IL,Rating Area 10,36,214.0720184
IL,Rating Area 10,37,212.0862385
IL,Rating Area 10,38,216.3127523
IL,Rating Area 10,39,215.8557798
IL,Rating Area 10,40,220.7209174
IL,Rating Area 10,41,224.0087156
IL,Rating Area 10,42,227.1611009
IL,Rating Area 10,43,231.5323853
IL,Rating Area 10,44,233.2088991
IL,Rating Area 10,45,243.3905505
IL,Rating Area 10,46,248.6604587
IL,Rating Area 10,47,259.5833945
IL,Rating Area 10,48,269.3738532
IL,Rating Area 10,49,279.0281651
IL,Rating Area 10,50,285.9963303
IL,Rating Area 10,51,296.7070642
IL,Rating Area 10,52,308.1655046
IL,Rating Area 10,53,324.4185321
IL,Rating Area 10,54,337.3243119
IL,Rating Area 10,55,350.4647706
IL,Rating Area 10,56,356.8787156
IL,Rating Area 10,57,372.2931193
IL,Rating Area 10,58,393.6513762
IL,Rating Area 10,59,401.1379817
IL,Rating Area 10,60,416.2109174
IL,Rating Area 10,61,429.2520184
IL,Rating Area 10,62,425.6243119
IL,Rating Area 10,63,448.5608257
IL,Rating Area 10,64,455.1002752
IL,Rating Area 10,65 and,455.2074312
IL,Rating Area 11,0-20,101.7589908
IL,Rating Area 11,21,189.7491743
IL,Rating Area 11,22,189.7858716
IL,Rating Area 11,23,189.8225688
IL,Rating Area 11,24,189.8592661
IL,Rating Area 11,25,190.4676147
IL,Rating Area 11,26,193.3849541
IL,Rating Area 11,27,196.8551376
IL,Rating Area 11,28,202.4633945
IL,Rating Area 11,29,203.6111009
IL,Rating Area 11,30,209.3942202
IL,Rating Area 11,31,212.8593578
IL,Rating Area 11,32,216.3245872
IL,Rating Area 11,33,216.0521101
IL,Rating Area 11,34,218.2655963
IL,Rating Area 11,35,222.0063303
IL,Rating Area 11,36,223.1856881
IL,Rating Area 11,37,224.3660551
IL,Rating Area 11,38,225.5454128
IL,Rating Area 11,39,227.8678899
IL,Rating Area 11,40,226.130367
IL,Rating Area 11,41,233.6553211
IL,Rating Area 11,42,236.9777064
IL,Rating Area 11,43,241.5862385
IL,Rating Area 11,44,247.337156
IL,Rating Area 11,45,250.1829358
IL,Rating Area 11,46,262.1253211
IL,Rating Area 11,47,271.1622018
IL,Rating Area 11,48,276.7621101
IL,Rating Area 11,49,291.6645872
IL,Rating Area 11,50,303.1306422
IL,Rating Area 11,51,311.1288991
IL,Rating Area 11,52,326.9184404
IL,Rating Area 11,53,339.5269725
IL,Rating Area 11,54,348.6760551
IL,Rating Area 11,55,366.9782569
IL,Rating Area 11,56,370.8488991
IL,Rating Area 11,57,396.6243119
IL,Rating Area 11,58,405.996789
IL,Rating Area 11,59,420.4126606
IL,Rating Area 11,60,436.306422
IL,Rating Area 11,61,450.0578899
IL,Rating Area 11,62,459.0946789
IL,Rating Area 11,63,470.4175229
IL,Rating Area 11,64,477.3112844
IL,Rating Area 11,65 and,477.4221101
IL,Rating Area 12,0-20,97.46036697
IL,Rating Area 12,21,180.1626606
IL,Rating Area 12,22,180.1993578
IL,Rating Area 12,23,180.2360551
IL,Rating Area 12,24,180.2727523
IL,Rating Area 12,25,180.8426606
IL,Rating Area 12,26,183.5685321
IL,Rating Area 12,27,184.4565138
IL,Rating Area 12,28,192.0433028
IL,Rating Area 12,29,196.3449541
IL,Rating Area 12,30,198.5140367
IL,Rating Area 12,31,198.7336697
IL,Rating Area 12,32,202.6141284
IL,Rating Area 12,33,207.0206422
IL,Rating Area 12,34,209.1891743
IL,Rating Area 12,35,207.5494495
IL,Rating Area 12,36,211.3950459
IL,Rating Area 12,37,212.4981651
IL,Rating Area 12,38,210.2677982
IL,Rating Area 12,39,215.7701835
IL,Rating Area 12,40,214.5781651
IL,Rating Area 12,41,218.3048624
IL,Rating Area 12,42,224.276422
IL,Rating Area 12,43,228.5778899
IL,Rating Area 12,44,233.9455046
IL,Rating Area 12,45,236.649633
IL,Rating Area 12,46,247.7466055
IL,Rating Area 12,47,252.1102752
IL,Rating Area 12,48,265.8116514
IL,Rating Area 12,49,270.9240367
IL,Rating Area 12,50,282.3946789
IL,Rating Area 12,51,286.0122018
IL,Rating Area 12,52,304.2561468
IL,Rating Area 12,53,315.9386239
IL,Rating Area 12,54,332.6689908
IL,Rating Area 12,55,345.6016514
IL,Rating Area 12,56,359.3655963
IL,Rating Area 12,57,373.2631193
IL,Rating Area 12,58,388.093211
IL,Rating Area 12,59,390.1736697
IL,Rating Area 12,60,410.2902752
IL,Rating Area 12,61,416.9272477
IL,Rating Area 12,62,431.5541284
IL,Rating Area 12,63,442.1198165
IL,Rating Area 12,64,448.5536697
IL,Rating Area 12,65 and,448.6657798
IL,Rating Area 13,0-20,111.2189908
IL,Rating Area 13,21,202.6457798
IL,Rating Area 13,22,202.6824771
IL,Rating Area 13,23,202.7191743
IL,Rating Area 13,24,202.7558716
IL,Rating Area 13,25,206.1805505
IL,Rating Area 13,26,209.4209174
IL,Rating Area 13,27,210.2922936
IL,Rating Area 13,28,219.5216514
IL,Rating Area 13,29,224.6486239
IL,Rating Area 13,30,227.2304587
IL,Rating Area 13,31,227.2709174
IL,Rating Area 13,32,224.6136697
IL,Rating Area 13,33,237.3630275
IL,Rating Area 13,34,239.9452294
IL,Rating Area 13,35,241.2544954
IL,Rating Area 13,36,239.7030275
IL,Rating Area 13,37,241.0033028
IL,Rating Area 13,38,245.1827523
IL,Rating Area 13,39,247.7653211
IL,Rating Area 13,40,250.3470642
IL,Rating Area 13,41,254.2018349
IL,Rating Area 13,42,253.9553211
IL,Rating Area 13,43,259.1557798
IL,Rating Area 13,44,265.483211
IL,Rating Area 13,45,271.9433945
IL,Rating Area 13,46,281.6788073
IL,Rating Area 13,47,290.7749541
IL,Rating Area 13,48,307.433945
IL,Rating Area 13,49,313.9611009
IL,Rating Area 13,50,326.2157798
IL,Rating Area 13,51,340.3461468
IL,Rating Area 13,52,352.3156881
IL,Rating Area 13,53,372.0466973
IL,Rating Area 13,54,387.1968807
IL,Rating Area 13,55,402.5816514
IL,Rating Area 13,56,419.003945
IL,Rating Area 13,57,435.5853211
IL,Rating Area 13,58,453.2804587
IL,Rating Area 13,59,462.0668807
IL,Rating Area 13,60,472.023578
IL,Rating Area 13,61,495.0709174
IL,Rating Area 13,62,496.8557798
IL,Rating Area 13,63,517.7344037
IL,Rating Area 13,64,517.1518349
IL,Rating Area 13,65 and,517.2557798
IL,Rating Area 2,0-20,106.9098592
IL,Rating Area 2,21,189.8509859
IL,Rating Area 2,22,189.8791549
IL,Rating Area 2,23,189.9073239
IL,Rating Area 2,24,189.935493
IL,Rating Area 2,25,190.5709155
IL,Rating Area 2,26,191.7143662
IL,Rating Area 2,27,197.3350704
IL,Rating Area 2,28,200.843169
IL,Rating Area 2,29,208.1688028
IL,Rating Area 2,30,210.6258451
IL,Rating Area 2,31,211.1738732
IL,Rating Area 2,32,215.2290141
IL,Rating Area 2,33,216.6066901
IL,Rating Area 2,34,220.541338
IL,Rating Area 2,35,222.0002113
IL,Rating Area 2,36,220.8165493
IL,Rating Area 2,37,222.6377465
IL,Rating Area 2,38,227.7007747
IL,Rating Area 2,39,230.158169
IL,Rating Area 2,40,221.2650704
IL,Rating Area 2,41,236.2861268
IL,Rating Area 2,42,239.8057747
IL,Rating Area 2,43,242.5373239
IL,Rating Area 2,44,244.5379578
IL,Rating Area 2,45,254.6085211
IL,Rating Area 2,46,262.3910563
IL,Rating Area 2,47,272.4079578
IL,Rating Area 2,48,282.6264085
IL,Rating Area 2,49,297.8388732
IL,Rating Area 2,50,310.0106338
IL,Rating Area 2,51,322.0310563
IL,Rating Area 2,52,331.1316197
IL,Rating Area 2,53,346.1006338
IL,Rating Area 2,54,363.1016197
IL,Rating Area 2,55,370.3273944
IL,Rating Area 2,56,393.3948592
IL,Rating Area 2,57,399.6169718
IL,Rating Area 2,58,426.0884507
IL,Rating Area 2,59,426.2040141
IL,Rating Area 2,60,451.3433803
IL,Rating Area 2,61,461.1615493
IL,Rating Area 2,62,462.784507
IL,Rating Area 2,63,487.556338
IL,Rating Area 2,64,494.8711972
IL,Rating Area 2,65 and,494.975493
IL,Rating Area 3,0-20,104.9376761
IL,Rating Area 3,21,182.2752817
IL,Rating Area 3,22,182.3034507
IL,Rating Area 3,23,182.3316197
IL,Rating Area 3,24,182.3597887
IL,Rating Area 3,25,182.9659155
IL,Rating Area 3,26,187.6828169
IL,Rating Area 3,27,191.2202817
IL,Rating Area 3,28,195.0905634
IL,Rating Area 3,29,201.6470423
IL,Rating Area 3,30,201.4330282
IL,Rating Area 3,31,207.5462676
IL,Rating Area 3,32,209.0785211
IL,Rating Area 3,33,210.2594366
IL,Rating Area 3,34,215.6638732
IL,Rating Area 3,35,213.7023944
IL,Rating Area 3,36,215.9592254
IL,Rating Area 3,37,219.2540845
IL,Rating Area 3,38,216.2815493
IL,Rating Area 3,39,222.8157747
IL,Rating Area 3,40,221.953169
IL,Rating Area 3,41,226.5816197
IL,Rating Area 3,42,232.1022535
IL,Rating Area 3,43,234.6850704
IL,Rating Area 3,44,242.6752817
IL,Rating Area 3,45,249.5682394
IL,Rating Area 3,46,254.4569718
IL,Rating Area 3,47,267.0061972
IL,Rating Area 3,48,273.8346479
IL,Rating Area 3,49,285.0906338
IL,Rating Area 3,50,295.1309859
IL,Rating Area 3,51,311.2301409
IL,Rating Area 3,52,318.1995775
IL,Rating Area 3,53,331.8965493
IL,Rating Area 3,54,350.7512676
IL,Rating Area 3,55,361.0641549
IL,Rating Area 3,56,377.0434507
IL,Rating Area 3,57,395.1273239
IL,Rating Area 3,58,411.3685916
IL,Rating Area 3,59,415.4143662
IL,Rating Area 3,60,429.696831
IL,Rating Area 3,61,444.1927465
IL,Rating Area 3,62,450.6203521
IL,Rating Area 3,63,470.5189437
IL,Rating Area 3,64,472.3488732
IL,Rating Area 3,65 and,472.453169
IL,Rating Area 4,0-20,104.9076056
IL,Rating Area 4,21,184.1150704
IL,Rating Area 4,22,184.1432394
IL,Rating Area 4,23,184.1714085
IL,Rating Area 4,24,184.1995775
IL,Rating Area 4,25,179.8357042
IL,Rating Area 4,26,187.7939437
IL,Rating Area 4,27,187.3042958
IL,Rating Area 4,28,197.080493
IL,Rating Area 4,29,201.7952113
IL,Rating Area 4,30,204.1666197
IL,Rating Area 4,31,204.2446479
IL,Rating Area 4,32,211.2524648
IL,Rating Area 4,33,207.7184507
IL,Rating Area 4,34,215.8487324
IL,Rating Area 4,35,217.0485211
IL,Rating Area 4,36,218.2487324
IL,Rating Area 4,37,217.3075352
IL,Rating Area 4,38,220.6478873
IL,Rating Area 4,39,220.8021831
IL,Rating Area 4,40,216.7457042
IL,Rating Area 4,41,226.1446479
IL,Rating Area 4,42,230.0852113
IL,Rating Area 4,43,234.1516197
IL,Rating Area 4,44,242.9310563
IL,Rating Area 4,45,247.555493
IL,Rating Area 4,46,258.0715493
IL,Rating Area 4,47,267.3260563
IL,Rating Area 4,48,272.0214085
IL,Rating Area 4,49,283.8839437
IL,Rating Area 4,50,300.0688732
IL,Rating Area 4,51,311.6667606
IL,Rating Area 4,52,318.5450704
IL,Rating Area 4,53,337.3523944
IL,Rating Area 4,54,347.5771127
IL,Rating Area 4,55,358.7704225
IL,Rating Area 4,56,376.538662
IL,Rating Area 4,57,392.7671831
IL,Rating Area 4,58,408.0753521
IL,Rating Area 4,59,415.6075352
IL,Rating Area 4,60,436.4369014
IL,Rating Area 4,61,450.5246479
IL,Rating Area 4,62,451.2178169
IL,Rating Area 4,63,466.4757747
IL,Rating Area 4,64,478.4341549
IL,Rating Area 4,65 and,478.5345775
IL,Rating Area 5,0-20,119.1984298
IL,Rating Area 5,21,211.037438
IL,Rating Area 5,22,211.0704959
IL,Rating Area 5,23,211.1035537
IL,Rating Area 5,24,211.1366116
IL,Rating Area 5,25,206.7292562
IL,Rating Area 5,26,215.2652066
IL,Rating Area 5,27,216.501405
IL,Rating Area 5,28,225.9359504
IL,Rating Area 5,29,228.3500826
IL,Rating Area 5,30,234.0780992
IL,Rating Area 5,31,235.0238017
IL,Rating Area 5,32,242.2207438
IL,Rating Area 5,33,244.7778512
IL,Rating Area 5,34,247.5026446
IL,Rating Area 5,35,248.8819008
IL,Rating Area 5,36,250.261157
IL,Rating Area 5,37,248.2447107
IL,Rating Area 5,38,249.1657025
IL,Rating Area 5,39,253.0443802
IL,Rating Area 5,40,258.4695868
IL,Rating Area 5,41,259.3090909
IL,Rating Area 5,42,266.4433058
IL,Rating Area 5,43,269.0219835
IL,Rating Area 5,44,278.6239669
IL,Rating Area 5,45,283.9964463
IL,Rating Area 5,46,296.0208265
IL,Rating Area 5,47,304.0112397
IL,Rating Area 5,48,318.8016529
IL,Rating Area 5,49,330.7808265
IL,Rating Area 5,50,339.4386777
IL,Rating Area 5,51,357.5998347
IL,Rating Area 5,52,367.9595041
IL,Rating Area 5,53,387.1103306
IL,Rating Area 5,54,403.1281818
IL,Rating Area 5,55,419.357438
IL,Rating Area 5,56,436.7208265
IL,Rating Area 5,57,440.7361157
IL,Rating Area 5,58,460.2719835
IL,Rating Area 5,59,482.2489256
IL,Rating Area 5,60,495.2803306
IL,Rating Area 5,61,501.3122314
IL,Rating Area 5,62,527.7775207
IL,Rating Area 5,63,526.67
IL,Rating Area 5,64,549.2123141
IL,Rating Area 5,65 and,549.3216529
IL,Rating Area 6,0-20,99.97752294
IL,Rating Area 6,21,180.8277064
IL,Rating Area 6,22,180.8644037
IL,Rating Area 6,23,180.9011009
IL,Rating Area 6,24,180.9377982
IL,Rating Area 6,25,184.6925688
IL,Rating Area 6,26,187.4920184
IL,Rating Area 6,27,190.8224771
IL,Rating Area 6,28,193.3330275
IL,Rating Area 6,29,200.6247706
IL,Rating Area 6,30,202.8538532
IL,Rating Area 6,31,206.1790826
IL,Rating Area 6,32,209.5041284
IL,Rating Area 6,33,202.2323853
IL,Rating Area 6,34,208.4944037
IL,Rating Area 6,35,212.9145872
IL,Rating Area 6,36,207.1633028
IL,Rating Area 6,37,211.7838532
IL,Rating Area 6,38,214.9965138
IL,Rating Area 6,39,220.5861468
IL,Rating Area 6,40,219.9815596
IL,Rating Area 6,41,226.1407339
IL,Rating Area 6,42,226.2857798
IL,Rating Area 6,43,233.7504587
IL,Rating Area 6,44,239.2681651
IL,Rating Area 6,45,243.3836697
IL,Rating Area 6,46,253.4549541
IL,Rating Area 6,47,257.3016514
IL,Rating Area 6,48,272.0270642
IL,Rating Area 6,49,277.3869725
IL,Rating Area 6,50,292.7911009
IL,Rating Area 6,51,303.652844
IL,Rating Area 6,52,310.342844
IL,Rating Area 6,53,327.7055963
IL,Rating Area 6,54,329.2887156
IL,Rating Area 6,55,354.0488991
IL,Rating Area 6,56,368.1994495
IL,Rating Area 6,57,374.9025688
IL,Rating Area 6,58,391.8478899
IL,Rating Area 6,59,399.9476147
IL,Rating Area 6,60,420.5530275
IL,Rating Area 6,61,427.5129358
IL,Rating Area 6,62,435.746789
IL,Rating Area 6,63,453.2747706
IL,Rating Area 6,64,450.3792661
IL,Rating Area 6,65 and,450.4860551
IL,Rating Area 7,0-20,113.8973554
IL,Rating Area 7,21,205.7928926
IL,Rating Area 7,22,205.8259504
IL,Rating Area 7,23,205.8590083
IL,Rating Area 7,24,205.8920661
IL,Rating Area 7,25,203.8621488
IL,Rating Area 7,26,205.4524793
IL,Rating Area 7,27,213.8650413
IL,Rating Area 7,28,220.274876
IL,Rating Area 7,29,225.5403306
IL,Rating Area 7,30,222.142562
IL,Rating Area 7,31,232.1466116
IL,Rating Area 7,32,234.0830579
IL,Rating Area 7,33,235.7178512
IL,Rating Area 7,34,241.238595
IL,Rating Area 7,35,242.5799174
IL,Rating Area 7,36,240.7631405
IL,Rating Area 7,37,245.2620661
IL,Rating Area 7,38,243.6820661
IL,Rating Area 7,39,249.2526446
IL,Rating Area 7,40,249.7414876
IL,Rating Area 7,41,255.8590909
IL,Rating Area 7,42,259.6526446
IL,Rating Area 7,43,264.9180165
IL,Rating Area 7,44,271.491405
IL,Rating Area 7,45,279.2090909
IL,Rating Area 7,46,288.3990083
IL,Rating Area 7,47,298.7331405
IL,Rating Area 7,48,310.538595
IL,Rating Area 7,49,322.1809091
IL,Rating Area 7,50,331.375124
IL,Rating Area 7,51,348.244876
IL,Rating Area 7,52,362.5031405
IL,Rating Area 7,53,371.2550413
IL,Rating Area 7,54,387.0099174
IL,Rating Area 7,55,403.6628926
IL,Rating Area 7,56,418.6556198
IL,Rating Area 7,57,442.181405
IL,Rating Area 7,58,460.3645455
IL,Rating Area 7,59,463.941157
IL,Rating Area 7,60,487.5733058
IL,Rating Area 7,61,503.3027273
IL,Rating Area 7,62,506.8624793
IL,Rating Area 7,63,526.5871074
IL,Rating Area 7,64,534.47
IL,Rating Area 7,65 and,534.5696694
IL,Rating Area 8,0-20,106.8484298
IL,Rating Area 8,21,194.8794215
IL,Rating Area 8,22,194.9124793
IL,Rating Area 8,23,194.9455372
IL,Rating Area 8,24,194.978595
IL,Rating Area 8,25,195.6226446
IL,Rating Area 8,26,198.7309917
IL,Rating Area 8,27,202.4326446
IL,Rating Area 8,28,208.4195868
IL,Rating Area 8,29,210.2204959
IL,Rating Area 8,30,215.8136364
IL,Rating Area 8,31,219.5107438
IL,Rating Area 8,32,223.207438
IL,Rating Area 8,33,223.3216529
IL,Rating Area 8,34,225.6993388
IL,Rating Area 8,35,229.2608265
IL,Rating Area 8,36,230.5149587
IL,Rating Area 8,37,231.7699174
IL,Rating Area 8,38,233.0243802
IL,Rating Area 8,39,235.5
IL,Rating Area 8,40,234.3184298
IL,Rating Area 8,41,241.6723141
IL,Rating Area 8,42,245.2166116
IL,Rating Area 8,43,250.1352066
IL,Rating Area 8,44,256.2747107
IL,Rating Area 8,45,259.965124
IL,Rating Area 8,46,272.0655372
IL,Rating Area 8,47,281.7165289
IL,Rating Area 8,48,288.4873554
IL,Rating Area 8,49,303.6139669
IL,Rating Area 8,50,315.8605785
IL,Rating Area 8,51,324.9595041
IL,Rating Area 8,52,341.268843
IL,Rating Area 8,53,354.7365289
IL,Rating Area 8,54,365.2557851
IL,Rating Area 8,55,379.3571074
IL,Rating Area 8,56,389.9767769
IL,Rating Area 8,57,411.7700826
IL,Rating Area 8,58,426.7931405
IL,Rating Area 8,59,441.0979339
IL,Rating Area 8,60,458.0766116
IL,Rating Area 8,61,472.7653719
IL,Rating Area 8,62,482.4166116
IL,Rating Area 8,63,494.5103306
IL,Rating Area 8,64,501.8709091
IL,Rating Area 8,65 and,501.9730579
IL,Rating Area 9,0-20,108.6986239
IL,Rating Area 9,21,192.5272477
IL,Rating Area 9,22,192.563945
IL,Rating Area 9,23,192.6006422
IL,Rating Area 9,24,192.6373395
IL,Rating Area 9,25,198.7555963
IL,Rating Area 9,26,198.8781651
IL,Rating Area 9,27,203.2392661
IL,Rating Area 9,28,211.4434862
IL,Rating Area 9,29,212.7585321
IL,Rating Area 9,30,214.9965138
IL,Rating Area 9,31,222.4401835
IL,Rating Area 9,32,226.1062385
IL,Rating Area 9,33,228.4115596
IL,Rating Area 9,34,227.4522936
IL,Rating Area 9,35,232.1134862
IL,Rating Area 9,36,233.3601835
IL,Rating Area 9,37,234.6060551
IL,Rating Area 9,38,235.8526606
IL,Rating Area 9,39,238.3084404
IL,Rating Area 9,40,240.7650459
IL,Rating Area 9,41,244.4306422
IL,Rating Area 9,42,247.9452294
IL,Rating Area 9,43,252.820367
IL,Rating Area 9,44,258.9055046
IL,Rating Area 9,45,266.0491743
IL,Rating Area 9,46,274.553578
IL,Rating Area 9,47,271.7008257
IL,Rating Area 9,48,295.0399083
IL,Rating Area 9,49,305.8126606
IL,Rating Area 9,50,303.8770642
IL,Rating Area 9,51,329.9284404
IL,Rating Area 9,52,343.12
IL,Rating Area 9,53,347.1624771
IL,Rating Area 9,54,370.8644037
IL,Rating Area 9,55,385.5014679
IL,Rating Area 9,56,401.1126606
IL,Rating Area 9,57,411.5708257
IL,Rating Area 9,58,433.6957798
IL,Rating Area 9,59,436.3907339
IL,Rating Area 9,60,458.8699083
IL,Rating Area 9,61,461.9062385
IL,Rating Area 9,62,473.4219266
IL,Rating Area 9,63,494.9680734
IL,Rating Area 9,64,485.8330275
IL,Rating Area 9,65 and,485.9399083
IN,Rating Area 1,0-20,54.00043166
IN,Rating Area 1,21,97.44633094
IN,Rating Area 1,22,97.47510791
IN,Rating Area 1,23,97.50388489
IN,Rating Area 1,24,97.53266187
IN,Rating Area 1,25,97.10251799
IN,Rating Area 1,26,98.24143885
IN,Rating Area 1,27,99.40719425
IN,Rating Area 1,28,101.2835971
IN,Rating Area 1,29,102.8280576
IN,Rating Area 1,30,103.6148201
IN,Rating Area 1,31,104.7803597
IN,Rating Area 1,32,105.9461151
IN,Rating Area 1,33,106.6853957
IN,Rating Area 1,34,107.4720863
IN,Rating Area 1,35,107.9780576
IN,Rating Area 1,36,108.3857554
IN,Rating Area 1,37,108.7935252
IN,Rating Area 1,38,109.201295
IN,Rating Area 1,39,109.9879137
IN,Rating Area 1,40,110.7746763
IN,Rating Area 1,41,111.981295
IN,Rating Area 1,42,113.0999281
IN,Rating Area 1,43,114.6443166
IN,Rating Area 1,44,116.5680576
IN,Rating Area 1,45,119.0727338
IN,Rating Area 1,46,121.7546043
IN,Rating Area 1,47,124.767554
IN,Rating Area 1,48,128.2068345
IN,Rating Area 1,49,131.5989928
IN,Rating Area 1,50,135.417482
IN,Rating Area 1,51,139.273813
IN,Rating Area 1,52,143.423813
IN,Rating Area 1,53,147.621223
IN,Rating Area 1,54,152.1504317
IN,Rating Area 1,55,157.2623022
IN,Rating Area 1,56,162.1702158
IN,Rating Area 1,57,167.1255396
IN,Rating Area 1,58,172.4125899
IN,Rating Area 1,59,175.0466907
IN,Rating Area 1,60,180.3336691
IN,Rating Area 1,61,184.9731655
IN,Rating Area 1,62,187.9863309
IN,Rating Area 1,63,191.7573381
IN,Rating Area 1,64,194.06
IN,Rating Area 1,65 and,194.6571223
IN,Rating Area 10,0-20,56.12964029
IN,Rating Area 10,21,100.3595684
IN,Rating Area 10,22,100.3883453
IN,Rating Area 10,23,100.4171223
IN,Rating Area 10,24,100.4458993
IN,Rating Area 10,25,100.0388489
IN,Rating Area 10,26,101.2295684
IN,Rating Area 10,27,102.4555396
IN,Rating Area 10,28,104.4298561
IN,Rating Area 10,29,106.0548201
IN,Rating Area 10,30,106.8819425
IN,Rating Area 10,31,108.1077698
IN,Rating Area 10,32,109.3338849
IN,Rating Area 10,33,110.1110072
IN,Rating Area 10,34,110.9378417
IN,Rating Area 10,35,111.4616547
IN,Rating Area 10,36,111.8894964
IN,Rating Area 10,37,112.3173381
IN,Rating Area 10,38,112.7453237
IN,Rating Area 10,39,113.5721583
IN,Rating Area 10,40,114.3990648
IN,Rating Area 10,41,115.6660432
IN,Rating Area 10,42,116.8423022
IN,Rating Area 10,43,118.4673381
IN,Rating Area 10,44,120.4916547
IN,Rating Area 10,45,123.1094245
IN,Rating Area 10,46,125.9318705
IN,Rating Area 10,47,129.1031655
IN,Rating Area 10,48,132.723741
IN,Rating Area 10,49,136.2942446
IN,Rating Area 10,50,140.3136691
IN,Rating Area 10,51,144.368705
IN,Rating Area 10,52,148.7374101
IN,Rating Area 10,53,153.1561151
IN,Rating Area 10,54,157.9239568
IN,Rating Area 10,55,163.2668345
IN,Rating Area 10,56,168.433741
IN,Rating Area 10,57,173.6505755
IN,Rating Area 10,58,179.2164748
IN,Rating Area 10,59,181.988705
IN,Rating Area 10,60,187.5546763
IN,Rating Area 10,61,192.4354676
IN,Rating Area 10,62,195.6071223
IN,Rating Area 10,63,199.5766907
IN,Rating Area 10,64,201.9999281
IN,Rating Area 10,65 and,202.6015108
IN,Rating Area 11,0-20,56.25611511
IN,Rating Area 11,21,100.481223
IN,Rating Area 11,22,100.51
IN,Rating Area 11,23,100.538777
IN,Rating Area 11,24,100.567554
IN,Rating Area 11,25,100.1311511
IN,Rating Area 11,26,101.31
IN,Rating Area 11,27,102.5307914
IN,Rating Area 11,28,104.4965468
IN,Rating Area 11,29,106.1147482
IN,Rating Area 11,30,106.9382734
IN,Rating Area 11,31,108.1588489
IN,Rating Area 11,32,109.3797842
IN,Rating Area 11,33,110.1534532
IN,Rating Area 11,34,110.9769065
IN,Rating Area 11,35,111.5036691
IN,Rating Area 11,36,111.9293525
IN,Rating Area 11,37,112.3556835
IN,Rating Area 11,38,112.7815827
IN,Rating Area 11,39,113.6052518
IN,Rating Area 11,40,114.428705
IN,Rating Area 11,41,115.6906475
IN,Rating Area 11,42,116.8613669
IN,Rating Area 11,43,118.4796403
IN,Rating Area 11,44,120.4952518
IN,Rating Area 11,45,123.1138849
IN,Rating Area 11,46,125.9243885
IN,Rating Area 11,47,129.0819425
IN,Rating Area 11,48,132.6865468
IN,Rating Area 11,49,136.2416547
IN,Rating Area 11,50,140.2438849
IN,Rating Area 11,51,144.2814389
IN,Rating Area 11,52,148.6313669
IN,Rating Area 11,53,153.0307194
IN,Rating Area 11,54,157.7781295
IN,Rating Area 11,55,163.1176978
IN,Rating Area 11,56,168.2623741
IN,Rating Area 11,57,173.4563309
IN,Rating Area 11,58,178.9983453
IN,Rating Area 11,59,181.758705
IN,Rating Area 11,60,187.3007194
IN,Rating Area 11,61,192.1605036
IN,Rating Area 11,62,195.3182734
IN,Rating Area 11,63,199.2707194
IN,Rating Area 11,64,201.6835252
IN,Rating Area 11,65 and,202.2615108
IN,Rating Area 12,0-20,54.20697842
IN,Rating Area 12,21,98.03589928
IN,Rating Area 12,22,98.06467626
IN,Rating Area 12,23,98.09345324
IN,Rating Area 12,24,98.12223022
IN,Rating Area 12,25,97.69769784
IN,Rating Area 12,26,98.83985612
IN,Rating Area 12,27,100.0265468
IN,Rating Area 12,28,101.9376259
