State,Final Zip,County Name,RatingAreaID
IL,61541,Marshall,Rating Area 7
IL,61565,Marshall,Rating Area 7
IL,61570,Marshall,Rating Area 7
IL,61760,Marshall,Rating Area 7
IL,61532,Mason,Rating Area 10
IL,61546,Mason,Rating Area 10
IL,61567,Mason,Rating Area 10
IL,62617,Mason,Rating Area 10
IL,62627,Mason,Rating Area 10
IL,62633,Mason,Rating Area 10
IL,62644,Mason,Rating Area 10
IL,62655,Mason,Rating Area 10
IL,62664,Mason,Rating Area 10
IL,62671,Mason,Rating Area 10
IL,62682,Mason,Rating Area 10
IL,62908,Massac,Rating Area 13
IL,62910,Massac,Rating Area 13
IL,62941,Massac,Rating Area 13
IL,62943,Massac,Rating Area 13
IL,62953,Massac,Rating Area 13
IL,62956,Massac,Rating Area 13
IL,62960,Massac,Rating Area 13
IL,62613,Menard,Rating Area 10
IL,62642,Menard,Rating Area 10
IL,62666,Menard,Rating Area 10
IL,62673,Menard,Rating Area 10
IL,62675,Menard,Rating Area 10
IL,62677,Menard,Rating Area 10
IL,62688,Menard,Rating Area 10
IL,61231,Mercer,Rating Area 6
IL,61260,Mercer,Rating Area 6
IL,61262,Mercer,Rating Area 6
IL,61263,Mercer,Rating Area 6
IL,61264,Mercer,Rating Area 6
IL,61272,Mercer,Rating Area 6
IL,61276,Mercer,Rating Area 6
IL,61279,Mercer,Rating Area 6
IL,61281,Mercer,Rating Area 6
IL,61412,Mercer,Rating Area 6
IL,61442,Mercer,Rating Area 6
IL,61465,Mercer,Rating Area 6
IL,61466,Mercer,Rating Area 6
IL,61476,Mercer,Rating Area 6
IL,61486,Mercer,Rating Area 6
IL,62236,Monroe,Rating Area 12
IL,62244,Monroe,Rating Area 12
IL,62248,Monroe,Rating Area 12
IL,62264,Monroe,Rating Area 12
IL,62277,Monroe,Rating Area 12
IL,62278,Monroe,Rating Area 12
IL,62279,Monroe,Rating Area 12
IL,62295,Monroe,Rating Area 12
IL,62298,Monroe,Rating Area 12
IL,62015,Montgomery,Rating Area 11
IL,62017,Montgomery,Rating Area 11
IL,62019,Montgomery,Rating Area 11
IL,62032,Montgomery,Rating Area 11
IL,62049,Montgomery,Rating Area 11
IL,62051,Montgomery,Rating Area 11
IL,62056,Montgomery,Rating Area 11
IL,62069,Montgomery,Rating Area 11
IL,62074,Montgomery,Rating Area 11
IL,62075,Montgomery,Rating Area 11
IL,62076,Montgomery,Rating Area 11
IL,62077,Montgomery,Rating Area 11
IL,62080,Montgomery,Rating Area 11
IL,62083,Montgomery,Rating Area 11
IL,62086,Montgomery,Rating Area 11
IL,62089,Montgomery,Rating Area 11
IL,62091,Montgomery,Rating Area 11
IL,62094,Montgomery,Rating Area 11
IL,62533,Montgomery,Rating Area 11
IL,62538,Montgomery,Rating Area 11
IL,62546,Montgomery,Rating Area 11
IL,62553,Montgomery,Rating Area 11
IL,62557,Montgomery,Rating Area 11
IL,62558,Montgomery,Rating Area 11
IL,62560,Montgomery,Rating Area 11
IL,62572,Montgomery,Rating Area 11
IL,62640,Montgomery,Rating Area 11
IL,62690,Montgomery,Rating Area 11
IL,62601,Morgan,Rating Area 10
IL,62611,Morgan,Rating Area 10
IL,62612,Morgan,Rating Area 10
IL,62621,Morgan,Rating Area 10
IL,62628,Morgan,Rating Area 10
IL,62631,Morgan,Rating Area 10
IL,62638,Morgan,Rating Area 10
IL,62650,Morgan,Rating Area 10
IL,62665,Morgan,Rating Area 10
IL,62667,Morgan,Rating Area 10
IL,62668,Morgan,Rating Area 10
IL,62670,Morgan,Rating Area 10
IL,62692,Morgan,Rating Area 10
IL,62694,Morgan,Rating Area 10
IL,62695,Morgan,Rating Area 10
IL,61911,Moultrie,Rating Area 10
IL,61914,Moultrie,Rating Area 10
IL,61925,Moultrie,Rating Area 10
IL,61928,Moultrie,Rating Area 10
IL,61937,Moultrie,Rating Area 10
IL,61951,Moultrie,Rating Area 10
IL,61957,Moultrie,Rating Area 10
IL,62534,Moultrie,Rating Area 10
IL,60113,Ogle,Rating Area 5
IL,60129,Ogle,Rating Area 5
IL,60146,Ogle,Rating Area 5
IL,61006,Ogle,Rating Area 5
IL,61007,Ogle,Rating Area 5
IL,61010,Ogle,Rating Area 5
IL,61015,Ogle,Rating Area 5
IL,61020,Ogle,Rating Area 5
IL,61021,Ogle,Rating Area 5
IL,61030,Ogle,Rating Area 5
IL,61031,Ogle,Rating Area 5
IL,61039,Ogle,Rating Area 5
IL,61043,Ogle,Rating Area 5
IL,61047,Ogle,Rating Area 5
IL,61049,Ogle,Rating Area 5
IL,61051,Ogle,Rating Area 5
IL,61052,Ogle,Rating Area 5
IL,61054,Ogle,Rating Area 5
IL,61061,Ogle,Rating Area 5
IL,61064,Ogle,Rating Area 5
IL,61068,Ogle,Rating Area 5
IL,61078,Ogle,Rating Area 5
IL,61084,Ogle,Rating Area 5
IL,61091,Ogle,Rating Area 5
IL,61102,Ogle,Rating Area 5
IL,61109,Ogle,Rating Area 5
IL,61451,Peoria,Rating Area 7
IL,61489,Peoria,Rating Area 7
IL,61517,Peoria,Rating Area 7
IL,61523,Peoria,Rating Area 7
IL,61525,Peoria,Rating Area 7
IL,61526,Peoria,Rating Area 7
IL,61528,Peoria,Rating Area 7
IL,61529,Peoria,Rating Area 7
IL,61531,Peoria,Rating Area 7
IL,61533,Peoria,Rating Area 7
IL,61536,Peoria,Rating Area 7
IL,61539,Peoria,Rating Area 7
IL,61547,Peoria,Rating Area 7
IL,61552,Peoria,Rating Area 7
IL,61559,Peoria,Rating Area 7
IL,61562,Peoria,Rating Area 7
IL,61565,Peoria,Rating Area 7
IL,61569,Peoria,Rating Area 7
IL,61602,Peoria,Rating Area 7
IL,61603,Peoria,Rating Area 7
IL,61604,Peoria,Rating Area 7
IL,61605,Peoria,Rating Area 7
IL,61606,Peoria,Rating Area 7
IL,61607,Peoria,Rating Area 7
IL,61614,Peoria,Rating Area 7
IL,61615,Peoria,Rating Area 7
IL,61616,Peoria,Rating Area 7
IL,61625,Peoria,Rating Area 7
IL,62237,Perry,Rating Area 13
IL,62238,Perry,Rating Area 13
IL,62263,Perry,Rating Area 13
IL,62268,Perry,Rating Area 13
IL,62272,Perry,Rating Area 13
IL,62274,Perry,Rating Area 13
IL,62831,Perry,Rating Area 13
IL,62832,Perry,Rating Area 13
IL,62883,Perry,Rating Area 13
IL,62888,Perry,Rating Area 13
IL,62916,Perry,Rating Area 13
IL,62997,Perry,Rating Area 13
IL,61813,Piatt,Rating Area 9
IL,61818,Piatt,Rating Area 9
IL,61830,Piatt,Rating Area 9
IL,61839,Piatt,Rating Area 9
IL,61842,Piatt,Rating Area 9
IL,61851,Piatt,Rating Area 9
IL,61853,Piatt,Rating Area 9
IL,61854,Piatt,Rating Area 9
IL,61855,Piatt,Rating Area 9
IL,61856,Piatt,Rating Area 9
IL,61884,Piatt,Rating Area 9
IL,61913,Piatt,Rating Area 9
IL,61929,Piatt,Rating Area 9
IL,61936,Piatt,Rating Area 9
IL,62312,Pike,Rating Area 10
IL,62314,Pike,Rating Area 10
IL,62323,Pike,Rating Area 10
IL,62340,Pike,Rating Area 10
IL,62343,Pike,Rating Area 10
IL,62345,Pike,Rating Area 10
IL,62352,Pike,Rating Area 10
IL,62355,Pike,Rating Area 10
IL,62356,Pike,Rating Area 10
IL,62357,Pike,Rating Area 10
IL,62361,Pike,Rating Area 10
IL,62362,Pike,Rating Area 10
IL,62363,Pike,Rating Area 10
IL,62366,Pike,Rating Area 10
IL,62370,Pike,Rating Area 10
IL,62910,Pope,Rating Area 13
IL,62928,Pope,Rating Area 13
IL,62938,Pope,Rating Area 13
IL,62943,Pope,Rating Area 13
IL,62946,Pope,Rating Area 13
IL,62947,Pope,Rating Area 13
IL,62960,Pope,Rating Area 13
IL,62972,Pope,Rating Area 13
IL,62985,Pope,Rating Area 13
IL,62987,Pope,Rating Area 13
IL,62923,Pulaski,Rating Area 13
IL,62926,Pulaski,Rating Area 13
IL,62941,Pulaski,Rating Area 13
IL,62956,Pulaski,Rating Area 13
IL,62963,Pulaski,Rating Area 13
IL,62964,Pulaski,Rating Area 13
IL,62970,Pulaski,Rating Area 13
IL,62976,Pulaski,Rating Area 13
IL,62992,Pulaski,Rating Area 13
IL,62996,Pulaski,Rating Area 13
IL,61326,Putnam,Rating Area 7
IL,61327,Putnam,Rating Area 7
IL,61334,Putnam,Rating Area 7
IL,61335,Putnam,Rating Area 7
IL,61336,Putnam,Rating Area 7
IL,61340,Putnam,Rating Area 7
IL,61354,Putnam,Rating Area 7
IL,61363,Putnam,Rating Area 7
IL,61560,Putnam,Rating Area 7
IL,62217,Randolph,Rating Area 11
IL,62233,Randolph,Rating Area 11
IL,62237,Randolph,Rating Area 11
IL,62241,Randolph,Rating Area 11
IL,62242,Randolph,Rating Area 11
IL,62257,Randolph,Rating Area 11
IL,62261,Randolph,Rating Area 11
IL,62272,Randolph,Rating Area 11
IL,62277,Randolph,Rating Area 11
IL,62278,Randolph,Rating Area 11
IL,62280,Randolph,Rating Area 11
IL,62286,Randolph,Rating Area 11
IL,62288,Randolph,Rating Area 11
IL,62292,Randolph,Rating Area 11
IL,62297,Randolph,Rating Area 11
IL,62907,Randolph,Rating Area 11
IL,62916,Randolph,Rating Area 11
IL,63673,Randolph,Rating Area 11
IL,62419,Richland,Rating Area 13
IL,62421,Richland,Rating Area 13
IL,62425,Richland,Rating Area 13
IL,62448,Richland,Rating Area 13
IL,62450,Richland,Rating Area 13
IL,62452,Richland,Rating Area 13
IL,62466,Richland,Rating Area 13
IL,62868,Richland,Rating Area 13
IL,61201,Rock Island,Rating Area 6
IL,61232,Rock Island,Rating Area 6
IL,61236,Rock Island,Rating Area 6
IL,61239,Rock Island,Rating Area 6
IL,61240,Rock Island,Rating Area 6
IL,61242,Rock Island,Rating Area 6
IL,61244,Rock Island,Rating Area 6
IL,61256,Rock Island,Rating Area 6
IL,61257,Rock Island,Rating Area 6
IL,61259,Rock Island,Rating Area 6
IL,61260,Rock Island,Rating Area 6
IL,61264,Rock Island,Rating Area 6
IL,61265,Rock Island,Rating Area 6
IL,61272,Rock Island,Rating Area 6
IL,61273,Rock Island,Rating Area 6
IL,61275,Rock Island,Rating Area 6
IL,61278,Rock Island,Rating Area 6
IL,61279,Rock Island,Rating Area 6
IL,61281,Rock Island,Rating Area 6
IL,61282,Rock Island,Rating Area 6
IL,61284,Rock Island,Rating Area 6
IL,62059,St. Clair,Rating Area 12
IL,62201,St. Clair,Rating Area 12
IL,62203,St. Clair,Rating Area 12
IL,62204,St. Clair,Rating Area 12
IL,62205,St. Clair,Rating Area 12
IL,62206,St. Clair,Rating Area 12
IL,62207,St. Clair,Rating Area 12
IL,62208,St. Clair,Rating Area 12
IL,62220,St. Clair,Rating Area 12
IL,62221,St. Clair,Rating Area 12
IL,62223,St. Clair,Rating Area 12
IL,62225,St. Clair,Rating Area 12
IL,62226,St. Clair,Rating Area 12
IL,62232,St. Clair,Rating Area 12
IL,62234,St. Clair,Rating Area 12
IL,62236,St. Clair,Rating Area 12
IL,62239,St. Clair,Rating Area 12
IL,62240,St. Clair,Rating Area 12
IL,62243,St. Clair,Rating Area 12
IL,62254,St. Clair,Rating Area 12
IL,62255,St. Clair,Rating Area 12
IL,62257,St. Clair,Rating Area 12
IL,62258,St. Clair,Rating Area 12
IL,62260,St. Clair,Rating Area 12
IL,62264,St. Clair,Rating Area 12
IL,62265,St. Clair,Rating Area 12
IL,62269,St. Clair,Rating Area 12
IL,62282,St. Clair,Rating Area 12
IL,62285,St. Clair,Rating Area 12
IL,62289,St. Clair,Rating Area 12
IL,62293,St. Clair,Rating Area 12
IL,62294,St. Clair,Rating Area 12
IL,62298,St. Clair,Rating Area 12
IL,62869,Saline,Rating Area 13
IL,62890,Saline,Rating Area 13
IL,62917,Saline,Rating Area 13
IL,62930,Saline,Rating Area 13
IL,62934,Saline,Rating Area 13
IL,62935,Saline,Rating Area 13
IL,62946,Saline,Rating Area 13
IL,62947,Saline,Rating Area 13
IL,62965,Saline,Rating Area 13
IL,62977,Saline,Rating Area 13
IL,62987,Saline,Rating Area 13
IL,62515,Sangamon,Rating Area 10
IL,62520,Sangamon,Rating Area 10
IL,62530,Sangamon,Rating Area 10
IL,62536,Sangamon,Rating Area 10
IL,62539,Sangamon,Rating Area 10
IL,62545,Sangamon,Rating Area 10
IL,62548,Sangamon,Rating Area 10
IL,62558,Sangamon,Rating Area 10
IL,62561,Sangamon,Rating Area 10
IL,62563,Sangamon,Rating Area 10
IL,62613,Sangamon,Rating Area 10
IL,62615,Sangamon,Rating Area 10
IL,62625,Sangamon,Rating Area 10
IL,62629,Sangamon,Rating Area 10
IL,62661,Sangamon,Rating Area 10
IL,62670,Sangamon,Rating Area 10
IL,62677,Sangamon,Rating Area 10
IL,62684,Sangamon,Rating Area 10
IL,62689,Sangamon,Rating Area 10
IL,62690,Sangamon,Rating Area 10
IL,62692,Sangamon,Rating Area 10
IL,62693,Sangamon,Rating Area 10
IL,62701,Sangamon,Rating Area 10
IL,62702,Sangamon,Rating Area 10
IL,62703,Sangamon,Rating Area 10
IL,62704,Sangamon,Rating Area 10
IL,62707,Sangamon,Rating Area 10
IL,62711,Sangamon,Rating Area 10
IL,62712,Sangamon,Rating Area 10
IL,61440,Schuyler,Rating Area 10
IL,61452,Schuyler,Rating Area 10
IL,61484,Schuyler,Rating Area 10
IL,62311,Schuyler,Rating Area 10
IL,62319,Schuyler,Rating Area 10
IL,62344,Schuyler,Rating Area 10
IL,62346,Schuyler,Rating Area 10
IL,62353,Schuyler,Rating Area 10
IL,62367,Schuyler,Rating Area 10
IL,62624,Schuyler,Rating Area 10
IL,62639,Schuyler,Rating Area 10
IL,62681,Schuyler,Rating Area 10
IL,99999,Schuyler,Rating Area 10
IL,62082,Scott,Rating Area 10
IL,62610,Scott,Rating Area 10
IL,62621,Scott,Rating Area 10
IL,62628,Scott,Rating Area 10
IL,62650,Scott,Rating Area 10
IL,62663,Scott,Rating Area 10
IL,62665,Scott,Rating Area 10
IL,62668,Scott,Rating Area 10
IL,62694,Scott,Rating Area 10
IL,61914,Shelby,Rating Area 10
IL,61928,Shelby,Rating Area 10
IL,61957,Shelby,Rating Area 10
IL,62401,Shelby,Rating Area 10
IL,62414,Shelby,Rating Area 10
IL,62422,Shelby,Rating Area 10
IL,62431,Shelby,Rating Area 10
IL,62438,Shelby,Rating Area 10
IL,62444,Shelby,Rating Area 10
IL,62447,Shelby,Rating Area 10
IL,62461,Shelby,Rating Area 10
IL,62462,Shelby,Rating Area 10
IL,62463,Shelby,Rating Area 10
IL,62465,Shelby,Rating Area 10
IL,62510,Shelby,Rating Area 10
IL,62534,Shelby,Rating Area 10
IL,62550,Shelby,Rating Area 10
IL,62553,Shelby,Rating Area 10
IL,62557,Shelby,Rating Area 10
IL,62565,Shelby,Rating Area 10
IL,62571,Shelby,Rating Area 10
IL,61345,Stark,Rating Area 7
IL,61421,Stark,Rating Area 7
IL,61426,Stark,Rating Area 7
IL,61434,Stark,Rating Area 7
IL,61443,Stark,Rating Area 7
IL,61449,Stark,Rating Area 7
IL,61451,Stark,Rating Area 7
IL,61479,Stark,Rating Area 7
IL,61483,Stark,Rating Area 7
IL,61491,Stark,Rating Area 7
IL,61559,Stark,Rating Area 7
IL,61007,Stephenson,Rating Area 5
IL,61013,Stephenson,Rating Area 5
IL,61018,Stephenson,Rating Area 5
IL,61019,Stephenson,Rating Area 5
IL,61027,Stephenson,Rating Area 5
IL,61032,Stephenson,Rating Area 5
IL,61039,Stephenson,Rating Area 5
IL,61044,Stephenson,Rating Area 5
IL,61047,Stephenson,Rating Area 5
IL,61048,Stephenson,Rating Area 5
IL,61050,Stephenson,Rating Area 5
IL,61060,Stephenson,Rating Area 5
IL,61062,Stephenson,Rating Area 5
IL,61063,Stephenson,Rating Area 5
IL,61067,Stephenson,Rating Area 5
IL,61070,Stephenson,Rating Area 5
IL,61078,Stephenson,Rating Area 5
IL,61087,Stephenson,Rating Area 5
IL,61089,Stephenson,Rating Area 5
IL,61530,Tazewell,Rating Area 7
IL,61534,Tazewell,Rating Area 7
IL,61535,Tazewell,Rating Area 7
IL,61546,Tazewell,Rating Area 7
IL,61550,Tazewell,Rating Area 7
IL,61554,Tazewell,Rating Area 7
IL,61564,Tazewell,Rating Area 7
IL,61568,Tazewell,Rating Area 7
IL,61571,Tazewell,Rating Area 7
IL,61610,Tazewell,Rating Area 7
IL,61611,Tazewell,Rating Area 7
IL,61721,Tazewell,Rating Area 7
IL,61732,Tazewell,Rating Area 7
IL,61733,Tazewell,Rating Area 7
IL,61734,Tazewell,Rating Area 7
IL,61742,Tazewell,Rating Area 7
IL,61747,Tazewell,Rating Area 7
IL,61755,Tazewell,Rating Area 7
IL,61759,Tazewell,Rating Area 7
IL,62635,Tazewell,Rating Area 7
IL,62682,Tazewell,Rating Area 7
IL,62902,Union,Rating Area 13
IL,62905,Union,Rating Area 13
IL,62906,Union,Rating Area 13
IL,62912,Union,Rating Area 13
IL,62920,Union,Rating Area 13
IL,62923,Union,Rating Area 13
IL,62926,Union,Rating Area 13
IL,62939,Union,Rating Area 13
IL,62952,Union,Rating Area 13
IL,62957,Union,Rating Area 13
IL,62958,Union,Rating Area 13
IL,62961,Union,Rating Area 13
IL,62998,Union,Rating Area 13
IL,60932,Vermilion,#N/A
IL,60942,Vermilion,#N/A
IL,60960,Vermilion,#N/A
IL,60963,Vermilion,#N/A
IL,61810,Vermilion,#N/A
IL,61811,Vermilion,#N/A
IL,61812,Vermilion,#N/A
IL,61814,Vermilion,#N/A
IL,61817,Vermilion,#N/A
IL,61831,Vermilion,#N/A
IL,61832,Vermilion,#N/A
IL,61833,Vermilion,#N/A
IL,61834,Vermilion,#N/A
IL,61841,Vermilion,#N/A
IL,61844,Vermilion,#N/A
IL,61846,Vermilion,#N/A
IL,61848,Vermilion,#N/A
IL,61849,Vermilion,#N/A
IL,61850,Vermilion,#N/A
IL,61857,Vermilion,#N/A
IL,61858,Vermilion,#N/A
IL,61859,Vermilion,#N/A
IL,61862,Vermilion,#N/A
IL,61865,Vermilion,#N/A
IL,61870,Vermilion,#N/A
IL,61876,Vermilion,#N/A
IL,61883,Vermilion,#N/A
IL,62410,Wabash,Rating Area 13
IL,62460,Wabash,Rating Area 13
IL,62476,Wabash,Rating Area 13
IL,62811,Wabash,Rating Area 13
IL,62818,Wabash,Rating Area 13
IL,62852,Wabash,Rating Area 13
IL,62863,Wabash,Rating Area 13
IL,61401,Warren,Rating Area 6
IL,61410,Warren,Rating Area 6
IL,61412,Warren,Rating Area 6
IL,61415,Warren,Rating Area 6
IL,61417,Warren,Rating Area 6
IL,61423,Warren,Rating Area 6
IL,61435,Warren,Rating Area 6
IL,61447,Warren,Rating Area 6
IL,61453,Warren,Rating Area 6
IL,61462,Warren,Rating Area 6
IL,61473,Warren,Rating Area 6
IL,61474,Warren,Rating Area 6
IL,61475,Warren,Rating Area 6
IL,61478,Warren,Rating Area 6
IL,62214,Washington,Rating Area 11
IL,62237,Washington,Rating Area 11
IL,62257,Washington,Rating Area 11
IL,62263,Washington,Rating Area 11
IL,62268,Washington,Rating Area 11
IL,62271,Washington,Rating Area 11
IL,62801,Washington,Rating Area 11
IL,62803,Washington,Rating Area 11
IL,62808,Washington,Rating Area 11
IL,62831,Washington,Rating Area 11
IL,62848,Washington,Rating Area 11
IL,62876,Washington,Rating Area 11
IL,62877,Washington,Rating Area 11
IL,62446,Wayne,Rating Area 13
IL,62450,Wayne,Rating Area 13
IL,62809,Wayne,Rating Area 13
IL,62810,Wayne,Rating Area 13
IL,62814,Wayne,Rating Area 13
IL,62820,Wayne,Rating Area 13
IL,62823,Wayne,Rating Area 13
IL,62824,Wayne,Rating Area 13
IL,62833,Wayne,Rating Area 13
IL,62837,Wayne,Rating Area 13
IL,62842,Wayne,Rating Area 13
IL,62843,Wayne,Rating Area 13
IL,62850,Wayne,Rating Area 13
IL,62851,Wayne,Rating Area 13
IL,62868,Wayne,Rating Area 13
IL,62878,Wayne,Rating Area 13
IL,62886,Wayne,Rating Area 13
IL,62895,Wayne,Rating Area 13
IL,62899,Wayne,Rating Area 13
IL,62820,White,Rating Area 13
IL,62821,White,Rating Area 13
IL,62827,White,Rating Area 13
IL,62835,White,Rating Area 13
IL,62844,White,Rating Area 13
IL,62861,White,Rating Area 13
IL,62862,White,Rating Area 13
IL,62867,White,Rating Area 13
IL,62869,White,Rating Area 13
IL,62887,White,Rating Area 13
IL,61014,Whiteside,Rating Area 6
IL,61037,Whiteside,Rating Area 6
IL,61064,Whiteside,Rating Area 6
IL,61071,Whiteside,Rating Area 6
IL,61081,Whiteside,Rating Area 6
IL,61230,Whiteside,Rating Area 6
IL,61243,Whiteside,Rating Area 6
IL,61250,Whiteside,Rating Area 6
IL,61251,Whiteside,Rating Area 6
IL,61252,Whiteside,Rating Area 6
IL,61261,Whiteside,Rating Area 6
IL,61270,Whiteside,Rating Area 6
IL,61277,Whiteside,Rating Area 6
IL,61283,Whiteside,Rating Area 6
IL,60401,Will,Rating Area 4
IL,60403,Will,Rating Area 4
IL,60404,Will,Rating Area 4
IL,60407,Will,Rating Area 4
IL,60408,Will,Rating Area 4
IL,60410,Will,Rating Area 4
IL,60416,Will,Rating Area 4
IL,60417,Will,Rating Area 4
IL,60421,Will,Rating Area 4
IL,60423,Will,Rating Area 4
IL,60431,Will,Rating Area 4
IL,60432,Will,Rating Area 4
IL,60433,Will,Rating Area 4
IL,60435,Will,Rating Area 4
IL,60436,Will,Rating Area 4
IL,60439,Will,Rating Area 4
IL,60440,Will,Rating Area 4
IL,60441,Will,Rating Area 4
IL,60442,Will,Rating Area 4
IL,60446,Will,Rating Area 4
IL,60447,Will,Rating Area 4
IL,60448,Will,Rating Area 4
IL,60449,Will,Rating Area 4
IL,60451,Will,Rating Area 4
IL,60466,Will,Rating Area 4
IL,60467,Will,Rating Area 4
IL,60468,Will,Rating Area 4
IL,60471,Will,Rating Area 4
IL,60475,Will,Rating Area 4
IL,60477,Will,Rating Area 4
IL,60481,Will,Rating Area 4
IL,60484,Will,Rating Area 4
IL,60487,Will,Rating Area 4
IL,60490,Will,Rating Area 4
IL,60491,Will,Rating Area 4
IL,60503,Will,Rating Area 4
IL,60543,Will,Rating Area 4
IL,60544,Will,Rating Area 4
IL,60564,Will,Rating Area 4
IL,60565,Will,Rating Area 4
IL,60585,Will,Rating Area 4
IL,60586,Will,Rating Area 4
IL,60940,Will,Rating Area 4
IL,60950,Will,Rating Area 4
IL,62841,Williamson,Rating Area 13
IL,62890,Williamson,Rating Area 13
IL,62896,Williamson,Rating Area 13
IL,62901,Williamson,Rating Area 13
IL,62902,Williamson,Rating Area 13
IL,62915,Williamson,Rating Area 13
IL,62917,Williamson,Rating Area 13
IL,62918,Williamson,Rating Area 13
IL,62921,Williamson,Rating Area 13
IL,62922,Williamson,Rating Area 13
IL,62924,Williamson,Rating Area 13
IL,62933,Williamson,Rating Area 13
IL,62939,Williamson,Rating Area 13
IL,62948,Williamson,Rating Area 13
IL,62949,Williamson,Rating Area 13
IL,62951,Williamson,Rating Area 13
IL,62958,Williamson,Rating Area 13
IL,62959,Williamson,Rating Area 13
IL,62974,Williamson,Rating Area 13
IL,62987,Williamson,Rating Area 13
IL,60146,Winnebago,Rating Area 5
IL,61008,Winnebago,Rating Area 5
IL,61011,Winnebago,Rating Area 5
IL,61016,Winnebago,Rating Area 5
IL,61019,Winnebago,Rating Area 5
IL,61020,Winnebago,Rating Area 5
IL,61024,Winnebago,Rating Area 5
IL,61047,Winnebago,Rating Area 5
IL,61063,Winnebago,Rating Area 5
IL,61072,Winnebago,Rating Area 5
IL,61073,Winnebago,Rating Area 5
IL,61077,Winnebago,Rating Area 5
IL,61079,Winnebago,Rating Area 5
IL,61080,Winnebago,Rating Area 5
IL,61084,Winnebago,Rating Area 5
IL,61088,Winnebago,Rating Area 5
IL,61101,Winnebago,Rating Area 5
IL,61102,Winnebago,Rating Area 5
IL,61103,Winnebago,Rating Area 5
IL,61104,Winnebago,Rating Area 5
IL,61107,Winnebago,Rating Area 5
IL,61108,Winnebago,Rating Area 5
IL,61109,Winnebago,Rating Area 5
IL,61111,Winnebago,Rating Area 5
IL,61112,Winnebago,Rating Area 5
IL,61114,Winnebago,Rating Area 5
IL,61115,Winnebago,Rating Area 5
IL,61516,Woodford,Rating Area 7
IL,61530,Woodford,Rating Area 7
IL,61545,Woodford,Rating Area 7
IL,61548,Woodford,Rating Area 7
IL,61561,Woodford,Rating Area 7
IL,61570,Woodford,Rating Area 7
IL,61611,Woodford,Rating Area 7
IL,61725,Woodford,Rating Area 7
IL,61729,Woodford,Rating Area 7
IL,61733,Woodford,Rating Area 7
IL,61738,Woodford,Rating Area 7
IL,61742,Woodford,Rating Area 7
IL,61744,Woodford,Rating Area 7
IL,61748,Woodford,Rating Area 7
IL,61760,Woodford,Rating Area 7
IL,61771,Woodford,Rating Area 7
IN,46711,Adams,Rating Area 3
IN,46714,Adams,Rating Area 3
IN,46733,Adams,Rating Area 3
IN,46740,Adams,Rating Area 3
IN,46772,Adams,Rating Area 3
IN,46773,Adams,Rating Area 3
IN,46777,Adams,Rating Area 3
IN,47326,Adams,Rating Area 3
IN,46704,Allen,Rating Area 4
IN,46706,Allen,Rating Area 4
IN,46723,Allen,Rating Area 4
IN,46733,Allen,Rating Area 4
IN,46741,Allen,Rating Area 4
IN,46743,Allen,Rating Area 4
IN,46745,Allen,Rating Area 4
IN,46748,Allen,Rating Area 4
IN,46765,Allen,Rating Area 4
IN,46773,Allen,Rating Area 4
IN,46774,Allen,Rating Area 4
IN,46777,Allen,Rating Area 4
IN,46783,Allen,Rating Area 4
IN,46788,Allen,Rating Area 4
IN,46797,Allen,Rating Area 4
IN,46798,Allen,Rating Area 4
IN,46802,Allen,Rating Area 4
IN,46803,Allen,Rating Area 4
IN,46804,Allen,Rating Area 4
IN,46805,Allen,Rating Area 4
IN,46806,Allen,Rating Area 4
IN,46807,Allen,Rating Area 4
IN,46808,Allen,Rating Area 4
IN,46809,Allen,Rating Area 4
IN,46814,Allen,Rating Area 4
IN,46815,Allen,Rating Area 4
IN,46816,Allen,Rating Area 4
IN,46818,Allen,Rating Area 4
IN,46819,Allen,Rating Area 4
IN,46825,Allen,Rating Area 4
IN,46835,Allen,Rating Area 4
IN,46845,Allen,Rating Area 4
IN,46124,Bartholomew,Rating Area 12
IN,47201,Bartholomew,Rating Area 12
IN,47203,Bartholomew,Rating Area 12
IN,47226,Bartholomew,Rating Area 12
IN,47232,Bartholomew,Rating Area 12
IN,47244,Bartholomew,Rating Area 12
IN,47246,Bartholomew,Rating Area 12
IN,47247,Bartholomew,Rating Area 12
IN,47274,Bartholomew,Rating Area 12
IN,47280,Bartholomew,Rating Area 12
IN,47283,Bartholomew,Rating Area 12
IN,47917,Benton,Rating Area 5
IN,47921,Benton,Rating Area 5
IN,47942,Benton,Rating Area 5
IN,47944,Benton,Rating Area 5
IN,47948,Benton,Rating Area 5
IN,47970,Benton,Rating Area 5
IN,47971,Benton,Rating Area 5
IN,47975,Benton,Rating Area 5
IN,47977,Benton,Rating Area 5
IN,46952,Blackford,Rating Area 8
IN,47336,Blackford,Rating Area 8
IN,47348,Blackford,Rating Area 8
IN,47359,Blackford,Rating Area 8
IN,46035,Boone,Rating Area 10
IN,46050,Boone,Rating Area 10
IN,46052,Boone,Rating Area 10
IN,46069,Boone,Rating Area 10
IN,46071,Boone,Rating Area 10
IN,46075,Boone,Rating Area 10
IN,46077,Boone,Rating Area 10
IN,46112,Boone,Rating Area 10
IN,46147,Boone,Rating Area 10
IN,46268,Boone,Rating Area 10
IN,47933,Boone,Rating Area 10
IN,47968,Boone,Rating Area 10
IN,46160,Brown,Rating Area 13
